x,y,label
243,151,R
238,145,R
237,148,R
234,149,R
231,157,R
232,158,R
226,181,R
226,185,R
222,260,R
226,262,R
228,265,R
255,331,R
288,338,R
239,363,R
244,350,R
246,348,R
255,301,R
245,289,R
230,262,R
229,264,R
230,263,R
236,214,R
226,202,R
239,172,R
242,177,R
272,173,R
291,188,R
291,188,R
312,267,R
301,236,R
237,267,R
231,266,R
233,266,R
233,261,R
236,261,R
232,256,R
233,256,R
242,264,R
235,269,R
266,281,R
322,326,R
328,328,R
327,328,R
337,350,R
336,344,R
340,346,R
338,347,R
337,346,R
338,345,R
340,345,R
