x,y,label
351,111,Y
351,111,Y
352,113,Y
352,113,Y
358,122,Y
358,120,Y
369,136,Y
368,135,Y
382,154,Y
384,156,Y
401,180,Y
403,180,Y
421,212,Y
419,207,Y
430,224,Y
429,224,Y
436,221,Y
436,223,Y
447,209,Y
446,207,Y
453,190,Y
454,187,Y
464,166,Y
466,163,Y
467,162,Y
476,142,Y
490,130,Y
490,131,Y
489,123,Y
487,123,Y
486,130,Y
486,131,Y
477,142,Y
477,143,Y
464,170,Y
464,174,Y
463,174,Y
453,199,Y
436,234,Y
437,228,Y
423,257,Y
424,257,Y
411,287,Y
415,284,Y
390,300,Y
391,301,Y
382,313,Y
382,313,Y
387,318,Y
376,316,Y
359,314,Y
362,317,Y
355,314,Y
355,314,Y
355,313,Y
357,313,Y
360,314,Y
361,313,Y
361,313,Y
