x,y,label
377,159,G
377,160,G
378,158,G
378,157,G
378,157,G
378,155,G
374,153,G
364,152,G
362,151,G
350,152,G
334,153,G
335,153,G
318,160,G
318,159,G
301,168,G
288,179,G
288,179,G
274,195,G
264,211,G
260,227,G
260,227,G
254,249,G
253,272,G
255,274,G
258,294,G
266,313,G
268,313,G
280,322,G
282,323,G
308,329,G
334,328,G
354,323,G
355,322,G
376,315,G
390,309,G
391,308,G
403,297,G
408,281,G
407,283,G
405,268,G
405,269,G
397,260,G
387,254,G
375,252,G
373,249,G
360,249,G
341,250,G
342,250,G
330,248,G
320,249,G
320,250,G
312,251,G
310,252,G
309,252,G
307,252,G
305,251,G
