x,y,label
106,328,M
106,328,M
106,330,M
106,330,M
106,331,M
106,331,M
106,331,M
108,324,M
108,326,M
112,315,M
113,317,M
118,302,M
121,302,M
134,260,M
144,236,M
144,236,M
151,219,M
151,220,M
158,211,M
158,212,M
164,217,M
163,218,M
178,247,M
184,267,M
183,267,M
186,286,M
186,286,M
186,296,M
188,297,M
198,281,M
199,262,M
201,262,M
205,245,M
206,245,M
211,231,M
213,229,M
219,221,M
221,221,M
234,221,M
240,230,M
238,230,M
243,250,M
242,250,M
243,273,M
243,272,M
251,289,M
250,290,M
252,316,M
253,317,M
252,317,M
252,319,M
251,318,M
253,319,M
