x,y,label
123,157,B
122,157,B
123,156,B
124,154,B
126,152,B
126,152,B
128,150,B
130,149,B
130,149,B
133,151,B
135,161,B
135,159,B
135,180,B
133,214,B
132,211,B
134,252,B
134,282,B
134,283,B
135,299,B
140,300,B
140,301,B
143,289,B
142,272,B
141,270,B
141,250,B
139,226,B
138,225,B
136,205,B
139,187,B
138,187,B
146,172,B
154,158,B
153,159,B
163,148,B
177,139,B
177,138,B
195,134,B
207,139,B
208,140,B
211,154,B
208,170,B
209,169,B
200,184,B
182,199,B
181,198,B
164,211,B
152,216,B
151,215,B
148,215,B
148,214,B
149,214,B
156,209,B
168,203,B
185,198,B
184,198,B
204,197,B
204,196,B
221,203,B
230,220,B
230,220,B
232,239,B
220,252,B
221,253,B
205,262,B
185,265,B
174,268,B
171,268,B
163,267,B
161,266,B
154,264,B
150,261,B
149,261,B
146,260,B
145,259,B
145,258,B
145,257,B
144,255,B
145,255,B
