x,y,label
256,169,R
254,169,R
254,168,R
252,172,R
251,171,R
249,179,R
251,179,R
247,195,R
247,195,R
241,227,R
240,228,R
235,269,R
235,267,R
258,304,R
265,309,R
253,329,R
250,327,R
242,342,R
243,344,R
242,344,R
243,345,R
251,327,R
255,326,R
265,302,R
262,302,R
248,260,R
232,261,R
246,237,R
240,231,R
250,206,R
252,205,R
268,186,R
268,188,R
269,187,R
289,177,R
314,184,R
313,183,R
326,204,R
326,204,R
326,233,R
326,232,R
297,250,R
297,251,R
269,246,R
273,246,R
270,245,R
262,246,R
266,249,R
264,248,R
278,258,R
275,257,R
324,292,R
342,304,R
343,321,R
342,320,R
342,321,R
365,334,R
369,336,R
367,338,R
371,344,R
372,340,R
373,339,R
373,340,R
