x,y,label
337,121,U
339,120,U
339,119,U
339,119,U
338,117,U
338,117,U
336,115,U
335,116,U
333,115,U
331,116,U
322,120,U
323,121,U
317,126,U
315,129,U
310,145,U
310,147,U
305,162,U
309,164,U
300,189,U
303,186,U
306,208,U
307,211,U
309,232,U
309,231,U
319,253,U
317,250,U
328,265,U
328,265,U
334,271,U
336,273,U
343,276,U
343,275,U
353,270,U
348,272,U
359,267,U
358,269,U
369,252,U
363,255,U
377,243,U
378,240,U
385,227,U
385,224,U
392,208,U
391,206,U
392,188,U
390,189,U
391,173,U
391,173,U
390,163,U
390,162,U
390,155,U
390,156,U
390,153,U
391,153,U
392,154,U
392,154,U
393,155,U
392,154,U
392,154,U
392,154,U
393,155,U
393,155,U
393,155,U
