x,y,label
314,141,Y
314,142,Y
314,141,Y
316,141,Y
316,147,Y
318,154,Y
321,160,Y
330,171,Y
336,182,Y
340,197,Y
340,209,Y
337,221,Y
347,234,Y
354,246,Y
359,252,Y
365,259,Y
368,263,Y
371,263,Y
366,263,Y
375,262,Y
375,256,Y
376,248,Y
378,233,Y
386,220,Y
389,206,Y
397,193,Y
404,178,Y
407,166,Y
409,160,Y
412,153,Y
411,150,Y
413,147,Y
414,148,Y
415,148,Y
414,150,Y
413,153,Y
413,161,Y
409,170,Y
405,179,Y
399,192,Y
393,202,Y
389,218,Y
391,239,Y
381,267,Y
388,290,Y
394,322,Y
393,343,Y
393,400,Y
391,411,Y
400,397,Y
396,389,Y
397,386,Y
