x,y,label
266,128,T
266,128,T
266,129,T
266,129,T
266,130,T
267,130,T
271,129,T
271,129,T
288,131,T
289,130,T
312,129,T
311,130,T
338,126,T
336,125,T
365,119,T
362,119,T
385,117,T
384,120,T
405,116,T
405,116,T
419,116,T
419,115,T
427,115,T
428,115,T
431,115,T
431,115,T
430,114,T
430,115,T
427,115,T
425,114,T
418,118,T
416,116,T
403,120,T
402,118,T
385,121,T
384,121,T
367,122,T
368,125,T
361,127,T
362,127,T
354,130,T
356,129,T
353,138,T
355,137,T
352,146,T
352,147,T
350,159,T
351,160,T
352,168,T
352,171,T
353,171,T
353,182,T
360,193,T
360,195,T
364,204,T
367,205,T
371,217,T
372,218,T
370,222,T
372,222,T
370,223,T
371,225,T
370,224,T
372,223,T
371,222,T
371,222,T
