x,y,label
403,210,X
403,210,X
403,212,X
404,211,X
406,217,X
407,217,X
413,228,X
414,227,X
427,247,X
429,250,X
440,262,X
438,262,X
452,280,X
449,276,X
467,289,X
469,288,X
475,299,X
479,302,X
487,305,X
483,305,X
487,305,X
489,306,X
490,297,X
492,298,X
492,283,X
494,283,X
496,263,X
496,265,X
500,244,X
502,245,X
503,224,X
505,224,X
507,208,X
506,208,X
507,195,X
508,196,X
503,187,X
505,187,X
502,187,X
502,187,X
499,192,X
500,192,X
484,205,X
485,204,X
469,220,X
469,220,X
456,236,X
458,234,X
442,252,X
445,251,X
431,260,X
431,262,X
421,272,X
421,273,X
415,284,X
416,284,X
411,291,X
412,290,X
410,296,X
411,295,X
412,297,X
411,297,X
