x,y,label
451,173,Q
455,170,Q
453,170,Q
448,166,Q
448,166,Q
448,165,Q
427,164,Q
427,164,Q
394,179,Q
393,181,Q
368,205,Q
368,206,Q
364,237,Q
371,261,Q
370,263,Q
408,287,Q
406,285,Q
405,287,Q
461,294,Q
465,295,Q
510,272,Q
510,272,Q
521,254,Q
522,250,Q
509,284,Q
457,229,Q
472,204,Q
469,190,Q
452,187,Q
451,187,Q
444,190,Q
445,189,Q
436,196,Q
435,196,Q
424,212,Q
422,212,Q
408,240,Q
415,253,Q
413,256,Q
413,255,Q
444,272,Q
443,275,Q
506,341,Q
506,342,Q
523,357,Q
529,357,Q
539,367,Q
542,364,Q
533,366,Q
