x,y,label
253,192,D
254,186,D
253,186,D
255,181,D
255,180,D
254,183,D
254,183,D
252,189,D
252,198,D
251,199,D
248,218,D
245,243,D
244,243,D
252,273,D
251,301,D
249,303,D
252,318,D
251,328,D
252,328,D
253,329,D
252,326,D
252,326,D
251,316,D
245,299,D
244,302,D
243,282,D
247,266,D
248,266,D
250,249,D
257,233,D
256,232,D
266,220,D
279,211,D
279,211,D
295,205,D
314,204,D
315,203,D
330,205,D
346,213,D
349,216,D
356,239,D
361,259,D
362,258,D
358,277,D
353,290,D
352,291,D
339,302,D
320,312,D
322,312,D
299,312,D
290,314,D
288,315,D
276,313,D
269,314,D
263,316,D
263,317,D
261,317,D
261,317,D
261,317,D
