x,y,label
295,226,FF
296,227,FF
295,216,FF
295,206,FF
293,201,FF
293,201,FF
292,200,FF
290,208,FF
289,208,FF
288,223,FF
287,224,FF
289,239,FF
288,256,FF
287,258,FF
289,272,FF
290,284,FF
292,297,FF
293,299,FF
295,310,FF
295,321,FF
294,322,FF
292,334,FF
294,334,FF
292,341,FF
290,343,FF
290,343,FF
289,341,FF
287,335,FF
286,321,FF
287,322,FF
285,305,FF
286,289,FF
286,288,FF
286,270,FF
288,251,FF
289,251,FF
289,235,FF
291,236,FF
290,221,FF
290,213,FF
289,209,FF
289,207,FF
290,206,FF
297,207,FF
297,206,FF
309,206,FF
323,206,FF
321,207,FF
338,207,FF
347,207,FF
347,207,FF
349,206,FF
344,206,FF
344,206,FF
334,208,FF
323,208,FF
320,208,FF
312,211,FF
304,213,FF
303,214,FF
299,217,FF
298,224,FF
294,233,FF
294,233,FF
291,243,FF
289,244,FF
288,254,FF
292,257,FF
292,258,FF
302,256,FF
318,253,FF
318,255,FF
335,254,FF
349,253,FF
358,256,FF
