x,y,label
202,159,U
202,160,U
202,160,U
202,163,U
203,163,U
204,169,U
204,169,U
205,169,U
209,178,U
209,177,U
219,190,U
212,204,U
212,205,U
211,219,U
213,222,U
209,234,U
208,236,U
201,245,U
200,248,U
200,247,U
193,254,U
192,255,U
177,261,U
178,262,U
167,269,U
150,270,U
150,268,U
139,265,U
142,264,U
141,265,U
133,261,U
132,261,U
127,254,U
128,255,U
124,247,U
124,240,U
123,238,U
124,229,U
127,228,U
128,219,U
131,217,U
129,216,U
133,207,U
136,203,U
134,195,U
136,193,U
141,181,U
139,172,U
140,172,U
138,166,U
139,164,U
138,159,U
138,159,U
138,160,U
138,157,U
138,157,U
