x,y,label
299,125,P
299,123,P
298,123,P
297,119,P
291,123,P
290,123,P
287,135,P
287,135,P
283,169,P
283,173,P
274,222,P
280,222,P
289,286,P
288,285,P
290,286,P
293,316,P
287,335,P
283,341,P
281,346,P
280,346,P
276,337,P
278,337,P
291,306,P
285,299,P
289,299,P
283,255,P
278,247,P
280,210,P
293,168,P
289,161,P
301,134,P
304,135,P
321,125,P
322,124,P
340,126,P
341,127,P
341,127,P
360,133,P
361,134,P
372,150,P
374,168,P
374,169,P
366,183,P
363,183,P
343,203,P
343,203,P
343,203,P
318,213,P
317,215,P
300,217,P
297,218,P
290,217,P
286,216,P
286,216,P
