x,y,label
396,185,Q
396,185,Q
393,173,Q
393,175,Q
375,162,Q
374,161,Q
353,161,Q
353,161,Q
324,172,Q
323,171,Q
301,192,Q
302,191,Q
281,241,Q
283,241,Q
286,267,Q
287,267,Q
293,292,Q
294,292,Q
322,303,Q
321,307,Q
357,302,Q
358,306,Q
381,296,Q
382,296,Q
404,279,Q
405,282,Q
408,265,Q
407,264,Q
398,247,Q
397,245,Q
379,237,Q
378,236,Q
367,236,Q
366,235,Q
362,240,Q
361,241,Q
361,248,Q
362,248,Q
370,262,Q
371,265,Q
393,289,Q
392,289,Q
418,320,Q
422,317,Q
447,343,Q
448,342,Q
458,351,Q
458,350,Q
459,355,Q
