x,y,label
517,151,FF
525,151,FF
532,148,FF
533,149,FF
532,148,FF
524,150,FF
507,150,FF
508,148,FF
492,150,FF
491,151,FF
473,154,FF
451,158,FF
450,162,FF
434,161,FF
428,162,FF
426,162,FF
426,163,FF
425,167,FF
424,184,FF
425,183,FF
418,203,FF
415,228,FF
415,231,FF
416,263,FF
415,263,FF
423,296,FF
433,315,FF
454,361,FF
453,359,FF
459,367,FF
451,364,FF
452,366,FF
454,367,FF
454,367,FF
454,366,FF
449,356,FF
414,297,FF
415,298,FF
407,277,FF
406,263,FF
406,263,FF
406,253,FF
406,247,FF
406,247,FF
407,241,FF
406,235,FF
406,235,FF
407,234,FF
412,235,FF
419,234,FF
421,234,FF
435,232,FF
435,232,FF
453,227,FF
477,229,FF
478,230,FF
498,229,FF
517,227,FF
521,226,FF
530,223,FF
537,223,FF
537,223,FF
538,224,FF
539,225,FF
