x,y,label
272,307,A
273,309,A
273,309,A
274,311,A
273,311,A
275,311,A
275,311,A
278,311,A
278,311,A
281,312,A
287,312,A
288,312,A
292,310,A
293,312,A
293,312,A
295,309,A
293,304,A
296,289,A
297,288,A
303,268,A
304,269,A
313,243,A
325,223,A
326,222,A
332,209,A
323,216,A
322,218,A
296,245,A
277,294,A
239,337,A
225,357,A
216,373,A
214,370,A
214,367,A
233,339,A
230,341,A
252,291,A
254,264,A
255,263,A
271,235,A
286,224,A
298,220,A
298,222,A
309,233,A
329,270,A
331,271,A
373,334,A
373,327,A
386,382,A
371,373,A
371,371,A
331,354,A
306,336,A
279,338,A
262,330,A
240,332,A
232,333,A
233,332,A
234,331,A
249,325,A
250,324,A
271,321,A
269,321,A
288,324,A
307,327,A
316,327,A
