x,y,label
385,287,A
385,288,A
384,287,A
384,287,A
385,287,A
386,288,A
386,288,A
389,289,A
389,289,A
390,289,A
393,295,A
389,294,A
389,294,A
387,302,A
383,307,A
375,321,A
374,319,A
361,343,A
362,344,A
351,360,A
347,373,A
347,374,A
349,372,A
350,362,A
349,360,A
359,331,A
374,283,A
447,257,A
442,263,A
444,173,A
459,142,A
459,122,A
477,101,A
478,99,A
497,94,A
518,112,A
517,113,A
523,131,A
625,383,A
379,276,A
344,277,A
343,276,A
324,277,A
312,282,A
311,282,A
311,281,A
318,274,A
318,273,A
335,273,A
335,272,A
360,274,A
403,276,A
457,289,A
457,284,A
479,285,A
491,283,A
490,283,A
494,282,A
492,279,A
492,280,A
488,279,A
489,280,A
485,278,A
482,277,A
481,276,A
