x,y,label
196,184,D
197,180,D
197,179,D
197,178,D
193,182,D
189,189,D
190,189,D
187,198,D
184,214,D
184,214,D
174,247,D
165,289,D
168,289,D
167,326,D
169,351,D
166,351,D
169,361,D
168,359,D
168,358,D
170,349,D
171,335,D
170,335,D
172,320,D
171,304,D
171,304,D
174,288,D
173,273,D
173,271,D
176,261,D
180,242,D
179,242,D
186,226,D
195,211,D
196,210,D
212,199,D
235,189,D
237,190,D
258,186,D
279,197,D
282,197,D
300,220,D
309,244,D
306,243,D
315,276,D
299,302,D
306,301,D
294,324,D
263,342,D
235,351,D
239,352,D
219,351,D
218,354,D
196,356,D
189,353,D
187,353,D
179,350,D
175,349,D
174,350,D
171,349,D
170,347,D
169,347,D
169,347,D
168,347,D
168,347,D
168,347,D
167,346,D
167,346,D
166,346,D
166,347,D
165,347,D
165,348,D
