x,y,label
411,156,G
412,155,G
402,151,G
401,151,G
400,150,G
383,146,G
382,146,G
381,146,G
360,155,G
360,153,G
358,152,G
325,180,G
323,180,G
327,178,G
279,222,G
281,225,G
286,222,G
271,256,G
268,255,G
267,256,G
265,287,G
263,287,G
262,289,G
283,314,G
284,314,G
285,313,G
321,309,G
324,305,G
325,301,G
353,290,G
351,294,G
351,289,G
377,272,G
378,274,G
377,275,G
387,247,G
386,249,G
386,249,G
370,231,G
370,231,G
370,232,G
350,230,G
349,229,G
350,230,G
327,229,G
326,226,G
326,226,G
320,231,G
320,231,G
320,231,G
318,231,G
318,231,G
317,230,G
316,231,G
316,230,G
316,230,G
314,229,G
