x,y,label
301,144,P
294,144,P
296,142,P
291,146,P
291,146,P
287,162,P
287,162,P
286,191,P
286,193,P
283,239,P
283,243,P
302,297,P
300,298,P
292,324,P
290,322,P
287,324,P
286,324,P
281,308,P
284,308,P
274,264,P
278,268,P
279,238,P
266,221,P
279,195,P
280,190,P
282,190,P
294,170,P
319,153,P
322,152,P
344,145,P
344,145,P
369,149,P
368,149,P
387,163,P
387,165,P
391,191,P
389,194,P
389,193,P
380,229,P
365,251,P
360,245,P
328,229,P
329,230,P
315,221,P
315,222,P
308,215,P
307,215,P
306,213,P
305,213,P
