x,y,label
231,139,R
231,139,R
231,139,R
231,137,R
229,136,R
229,136,R
229,136,R
228,146,R
230,147,R
229,147,R
229,148,R
224,251,R
222,252,R
221,260,R
223,261,R
269,298,R
273,313,R
213,349,R
219,352,R
220,352,R
266,326,R
252,316,R
246,317,R
246,310,R
253,243,R
256,268,R
267,209,R
269,208,R
271,209,R
301,170,R
298,170,R
298,170,R
296,171,R
318,189,R
316,191,R
263,242,R
270,243,R
266,243,R
258,241,R
260,242,R
260,243,R
260,243,R
278,258,R
277,260,R
287,272,R
292,277,R
291,275,R
349,327,R
351,328,R
353,330,R
350,329,R
362,338,R
360,338,R
360,336,R
