x,y,label
453,146,P
453,142,P
453,140,P
454,140,P
453,133,P
454,132,P
454,132,P
454,132,P
458,145,P
458,144,P
458,144,P
458,144,P
474,217,P
473,210,P
475,211,P
476,212,P
501,345,P
497,351,P
496,348,P
496,348,P
493,355,P
471,262,P
472,261,P
469,259,P
469,261,P
465,201,P
463,197,P
465,198,P
465,197,P
469,175,P
472,174,P
473,174,P
473,174,P
500,169,P
499,169,P
499,168,P
499,168,P
542,178,P
541,180,P
551,190,P
551,189,P
553,209,P
553,209,P
550,219,P
548,220,P
539,232,P
537,232,P
518,237,P
518,238,P
501,239,P
497,240,P
485,237,P
484,236,P
479,236,P
479,236,P
478,237,P
478,237,P
479,235,P
