x,y,label
283,169,H
282,169,H
281,168,H
278,172,H
279,171,H
276,179,H
277,178,H
276,189,H
276,203,H
274,203,H
273,224,H
272,249,H
271,274,H
272,274,H
269,296,H
269,311,H
269,311,H
267,322,H
270,322,H
269,325,H
268,319,H
269,318,H
270,308,H
269,297,H
270,285,H
269,283,H
271,275,H
272,267,H
272,265,H
274,261,H
276,257,H
277,256,H
281,255,H
281,254,H
288,254,H
301,252,H
316,252,H
315,252,H
331,254,H
347,256,H
345,258,H
355,261,H
364,265,H
364,265,H
368,266,H
369,257,H
369,259,H
370,243,H
370,230,H
369,230,H
367,220,H
366,208,H
365,207,H
363,204,H
362,202,H
361,202,H
360,205,H
361,211,H
361,226,H
361,227,H
364,237,H
364,237,H
367,253,H
370,270,H
370,272,H
372,282,H
373,293,H
373,293,H
372,303,H
371,310,H
370,314,H
370,315,H
369,318,H
369,319,H
369,321,H
369,322,H
370,322,H
370,323,H
372,324,H
372,324,H
373,327,H
374,329,H
