x,y,label
192,138,X
192,136,X
194,140,X
196,140,X
204,148,X
205,151,X
223,170,X
219,168,X
246,197,X
248,202,X
266,223,X
265,222,X
292,245,X
286,245,X
309,267,X
310,267,X
329,281,X
332,281,X
344,281,X
345,282,X
347,272,X
347,272,X
349,252,X
349,251,X
351,233,X
351,228,X
352,199,X
352,200,X
355,177,X
354,176,X
354,155,X
353,154,X
357,137,X
357,136,X
354,127,X
353,126,X
351,124,X
351,124,X
343,132,X
343,132,X
328,143,X
329,145,X
310,164,X
310,163,X
294,187,X
295,185,X
273,207,X
272,208,X
257,228,X
257,227,X
246,239,X
249,238,X
240,247,X
240,247,X
239,251,X
238,251,X
238,253,X
237,253,X
238,255,X
237,255,X
238,255,X
239,256,X
241,255,X
