x,y,label
186,171,W
185,171,W
188,172,W
188,172,W
192,177,W
190,178,W
197,192,W
205,211,W
201,212,W
212,231,W
208,231,W
208,232,W
217,255,W
216,257,W
220,279,W
217,281,W
226,297,W
219,296,W
228,311,W
230,320,W
231,322,W
227,322,W
232,322,W
232,323,W
234,320,W
239,319,W
241,308,W
243,308,W
251,289,W
252,291,W
265,262,W
270,237,W
273,234,W
275,235,W
274,211,W
276,208,W
280,192,W
279,190,W
283,184,W
281,183,W
283,183,W
282,183,W
282,187,W
282,188,W
287,199,W
284,200,W
298,218,W
295,218,W
311,238,W
309,241,W
324,266,W
323,266,W
344,288,W
340,287,W
358,304,W
354,301,W
365,315,W
364,312,W
373,322,W
373,321,W
378,318,W
380,321,W
387,301,W
392,301,W
396,284,W
395,283,W
402,263,W
400,261,W
394,234,W
395,236,W
403,212,W
403,210,W
402,195,W
403,194,W
403,188,W
401,186,W
402,183,W
401,184,W
400,184,W
399,184,W
398,186,W
399,186,W
