x,y,label
270,180,E
271,179,E
274,176,E
275,176,E
277,174,E
277,173,E
277,173,E
272,174,E
262,187,E
261,186,E
251,207,E
246,233,E
247,232,E
254,274,E
257,295,E
256,295,E
259,305,E
263,311,E
263,312,E
282,311,E
348,312,E
350,309,E
374,310,E
378,319,E
379,312,E
374,331,E
354,304,E
356,307,E
335,298,E
305,293,E
304,291,E
290,294,E
274,290,E
273,290,E
266,288,E
261,283,E
261,283,E
258,279,E
254,273,E
254,269,E
253,269,E
253,264,E
254,265,E
255,253,E
254,238,E
255,239,E
254,230,E
254,227,E
254,225,E
256,226,E
260,226,E
271,227,E
271,223,E
288,223,E
323,225,E
325,224,E
341,222,E
341,223,E
354,229,E
355,229,E
355,230,E
345,230,E
351,261,E
312,236,E
313,235,E
292,236,E
276,239,E
274,238,E
268,241,E
266,241,E
261,242,E
257,238,E
256,237,E
253,227,E
253,212,E
253,195,E
253,194,E
253,181,E
255,172,E
254,171,E
256,167,E
257,165,E
257,165,E
260,164,E
260,166,E
269,165,E
285,163,E
307,160,E
306,161,E
327,159,E
349,160,E
347,161,E
363,162,E
373,164,E
372,164,E
376,166,E
377,166,E
375,168,E
370,170,E
363,171,E
363,171,E
357,173,E
352,173,E
