x,y,label
222,183,X
221,184,X
219,186,X
219,187,X
219,188,X
220,188,X
225,194,X
226,196,X
236,207,X
234,208,X
243,223,X
242,224,X
257,240,X
252,240,X
266,255,X
267,257,X
277,275,X
276,272,X
283,286,X
281,287,X
290,294,X
287,295,X
292,302,X
290,302,X
291,303,X
290,304,X
289,302,X
289,302,X
290,299,X
290,300,X
290,290,X
290,291,X
293,276,X
291,276,X
299,254,X
297,252,X
301,232,X
301,231,X
303,212,X
304,210,X
304,193,X
302,191,X
306,179,X
305,178,X
307,171,X
307,171,X
304,170,X
305,170,X
305,172,X
303,172,X
300,184,X
298,183,X
290,195,X
288,196,X
274,213,X
274,218,X
257,232,X
258,232,X
245,245,X
243,245,X
236,259,X
236,259,X
229,267,X
230,266,X
222,271,X
225,270,X
223,274,X
220,274,X
221,273,X
219,274,X
220,273,X
221,274,X
221,274,X
221,274,X
222,273,X
221,273,X
224,273,X
223,273,X
225,271,X
