x,y,label
125,193,R
122,188,R
121,188,R
121,188,R
118,191,R
118,190,R
113,207,R
115,234,R
114,234,R
111,288,R
112,285,R
109,325,R
103,324,R
102,345,R
107,339,R
105,340,R
104,341,R
103,341,R
104,324,R
122,281,R
112,281,R
131,246,R
130,243,R
148,213,R
151,212,R
149,212,R
165,180,R
162,177,R
184,171,R
187,171,R
200,184,R
202,208,R
201,206,R
185,236,R
186,233,R
165,254,R
166,253,R
167,252,R
148,258,R
150,258,R
145,255,R
147,255,R
149,253,R
164,259,R
163,260,R
187,279,R
189,277,R
186,278,R
198,294,R
195,294,R
216,320,R
213,322,R
223,327,R
219,328,R
226,327,R
221,325,R
223,324,R
