x,y,label
499,224,FF
498,225,FF
494,221,FF
491,222,FF
491,221,FF
488,226,FF
489,226,FF
486,234,FF
489,247,FF
489,251,FF
491,267,FF
495,287,FF
495,302,FF
493,305,FF
496,320,FF
497,332,FF
496,334,FF
499,346,FF
498,346,FF
502,357,FF
503,362,FF
502,364,FF
504,364,FF
502,359,FF
501,351,FF
501,351,FF
496,337,FF
493,322,FF
493,323,FF
491,300,FF
489,285,FF
489,285,FF
485,264,FF
484,248,FF
485,249,FF
484,233,FF
482,225,FF
482,226,FF
481,220,FF
480,219,FF
481,220,FF
485,218,FF
495,220,FF
496,221,FF
510,221,FF
526,223,FF
526,224,FF
538,223,FF
545,223,FF
544,224,FF
544,223,FF
539,223,FF
536,223,FF
526,222,FF
514,221,FF
514,223,FF
501,222,FF
488,223,FF
478,225,FF
479,225,FF
472,229,FF
471,229,FF
468,232,FF
468,238,FF
467,236,FF
471,243,FF
473,251,FF
473,253,FF
473,261,FF
473,268,FF
476,270,FF
476,271,FF
482,269,FF
482,269,FF
492,267,FF
504,264,FF
505,264,FF
514,263,FF
523,264,FF
523,265,FF
530,265,FF
533,266,FF
531,266,FF
