x,y,label
168,39,X
169,46,X
169,45,X
172,55,X
173,53,X
183,67,X
185,69,X
203,88,X
207,88,X
236,127,X
244,133,X
279,167,X
290,172,X
358,238,X
358,230,X
404,261,X
401,263,X
435,274,X
431,273,X
451,220,X
450,217,X
429,208,X
430,201,X
419,141,X
419,140,X
417,108,X
415,102,X
416,64,X
413,56,X
407,38,X
411,34,X
406,26,X
407,27,X
401,30,X
401,30,X
386,44,X
385,47,X
350,71,X
341,79,X
303,120,X
307,119,X
266,161,X
259,168,X
251,177,X
246,180,X
232,196,X
233,196,X
226,198,X
228,198,X
227,197,X
227,197,X
228,194,X
227,194,X
230,193,X
229,193,X
232,193,X
232,193,X
232,194,X
233,193,X
235,194,X
235,193,X
