x,y,label
240,125,U
240,128,U
240,125,U
240,126,U
238,126,U
238,127,U
238,136,U
238,135,U
239,153,U
239,154,U
236,167,U
234,167,U
241,192,U
240,188,U
244,216,U
243,216,U
248,227,U
248,229,U
254,237,U
255,234,U
259,247,U
258,247,U
272,251,U
271,253,U
279,248,U
282,248,U
288,242,U
288,243,U
295,230,U
298,233,U
309,218,U
313,219,U
321,205,U
322,201,U
328,194,U
328,192,U
330,179,U
330,179,U
331,170,U
332,170,U
332,159,U
333,159,U
332,149,U
331,150,U
325,137,U
326,137,U
327,130,U
328,129,U
328,126,U
329,127,U
329,124,U
330,124,U
331,122,U
331,122,U
