x,y,label
149,132,Z
157,131,Z
168,131,Z
181,129,Z
193,126,Z
211,125,Z
228,122,Z
229,122,Z
239,120,Z
256,121,Z
265,117,Z
284,117,Z
289,117,Z
294,116,Z
294,118,Z
297,118,Z
296,119,Z
295,119,Z
294,119,Z
292,120,Z
287,127,Z
280,132,Z
275,138,Z
256,156,Z
249,161,Z
242,172,Z
230,191,Z
221,203,Z
220,201,Z
210,215,Z
200,229,Z
194,238,Z
190,246,Z
189,253,Z
191,252,Z
201,250,Z
211,244,Z
222,246,Z
233,245,Z
235,245,Z
250,244,Z
260,240,Z
268,236,Z
284,235,Z
294,232,Z
308,233,Z
318,234,Z
333,229,Z
340,231,Z
335,227,Z
340,233,Z
339,230,Z
339,237,Z
