x,y,label
219,186,J
218,185,J
219,185,J
219,185,J
219,185,J
223,185,J
222,183,J
254,186,J
280,182,J
280,184,J
307,184,J
308,183,J
343,186,J
347,188,J
378,184,J
379,182,J
404,182,J
396,182,J
395,183,J
373,183,J
372,186,J
348,186,J
348,187,J
330,186,J
330,185,J
316,187,J
315,188,J
315,188,J
315,194,J
316,195,J
317,212,J
317,211,J
318,240,J
321,237,J
310,322,J
305,365,J
301,365,J
285,389,J
285,387,J
265,394,J
270,396,J
235,371,J
220,349,J
218,350,J
216,337,J
217,334,J
216,326,J
218,327,J
220,325,J
