x,y,label
321,201,H
319,197,H
318,193,H
318,193,H
318,196,H
317,205,H
317,215,H
316,216,H
317,233,H
319,234,H
318,250,H
317,267,H
318,267,H
316,286,H
315,301,H
314,299,H
312,313,H
312,318,H
311,318,H
312,318,H
312,310,H
311,311,H
312,301,H
313,290,H
313,289,H
313,279,H
315,272,H
315,272,H
315,265,H
316,261,H
317,259,H
317,259,H
320,260,H
326,261,H
327,261,H
339,258,H
337,260,H
355,260,H
369,259,H
367,260,H
380,262,H
385,265,H
389,262,H
388,262,H
390,254,H
392,241,H
391,241,H
392,229,H
390,217,H
391,217,H
389,209,H
389,211,H
388,205,H
385,207,H
386,212,H
385,212,H
385,220,H
384,232,H
385,232,H
383,245,H
381,265,H
381,266,H
381,285,H
380,285,H
380,303,H
380,310,H
383,317,H
