x,y,label
122,189,R
118,190,R
117,190,R
117,189,R
113,210,R
114,210,R
114,242,R
116,244,R
118,299,R
120,298,R
119,335,R
109,349,R
109,354,R
110,351,R
108,352,R
109,351,R
108,321,R
113,317,R
114,282,R
117,282,R
133,240,R
124,236,R
146,216,R
163,182,R
162,180,R
164,180,R
185,182,R
187,183,R
193,203,R
194,205,R
186,237,R
187,233,R
156,264,R
163,260,R
136,268,R
130,265,R
131,265,R
131,265,R
130,266,R
132,266,R
150,280,R
151,283,R
183,313,R
193,312,R
205,336,R
199,335,R
200,348,R
201,344,R
202,343,R
