x,y,label
143,199,B
147,197,B
150,195,B
153,192,B
153,193,B
156,189,B
159,187,B
160,186,B
160,189,B
157,205,B
157,204,B
158,244,B
159,239,B
160,291,B
164,314,B
166,326,B
168,327,B
169,331,B
170,331,B
171,332,B
166,329,B
170,322,B
170,322,B
163,310,B
163,307,B
158,283,B
155,253,B
152,230,B
153,232,B
162,210,B
173,192,B
173,191,B
186,179,B
200,172,B
201,170,B
211,171,B
216,181,B
216,181,B
207,199,B
193,215,B
192,216,B
179,227,B
173,228,B
173,229,B
173,229,B
176,227,B
177,227,B
184,225,B
195,217,B
195,217,B
206,213,B
221,218,B
224,216,B
242,232,B
240,248,B
242,247,B
228,266,B
209,280,B
209,282,B
194,289,B
187,293,B
187,292,B
180,292,B
175,294,B
173,294,B
169,293,B
167,294,B
168,293,B
167,293,B
169,292,B
