x,y,label
421,142,U
422,145,U
422,145,U
421,149,U
423,149,U
420,160,U
421,161,U
419,173,U
421,175,U
422,191,U
420,192,U
421,223,U
420,220,U
415,243,U
414,244,U
403,255,U
406,257,U
394,266,U
397,264,U
380,272,U
380,271,U
363,271,U
360,273,U
344,268,U
340,270,U
329,263,U
324,262,U
313,257,U
310,257,U
301,251,U
298,253,U
295,242,U
293,243,U
292,231,U
290,231,U
289,221,U
286,220,U
290,210,U
288,207,U
291,197,U
289,197,U
290,186,U
289,184,U
287,177,U
287,176,U
287,172,U
287,171,U
285,169,U
287,169,U
285,167,U
285,167,U
284,165,U
284,165,U
285,165,U
284,166,U
284,165,U
284,165,U
