x,y,label
165,197,Q
165,196,Q
138,195,Q
140,196,Q
112,208,Q
115,208,Q
101,223,Q
103,225,Q
102,222,Q
89,257,Q
90,256,Q
88,291,Q
93,315,Q
96,315,Q
117,332,Q
120,333,Q
143,337,Q
149,339,Q
181,332,Q
185,327,Q
187,333,Q
210,305,Q
210,305,Q
226,287,Q
229,267,Q
230,267,Q
223,248,Q
221,246,Q
206,235,Q
206,233,Q
206,233,Q
195,229,Q
196,227,Q
187,231,Q
189,230,Q
185,244,Q
187,264,Q
187,264,Q
196,283,Q
194,280,Q
213,301,Q
212,298,Q
212,299,Q
216,317,Q
216,319,Q
220,331,Q
217,330,Q
222,327,Q
224,319,Q
222,316,Q
