x,y,label
137,130,Z
138,130,Z
140,129,Z
147,127,Z
155,126,Z
169,125,Z
183,124,Z
197,123,Z
217,124,Z
230,124,Z
249,123,Z
266,122,Z
279,118,Z
292,117,Z
302,118,Z
310,121,Z
313,117,Z
316,117,Z
317,118,Z
318,120,Z
317,123,Z
316,124,Z
311,129,Z
312,129,Z
306,132,Z
292,146,Z
279,158,Z
269,162,Z
259,174,Z
247,189,Z
240,198,Z
230,205,Z
221,217,Z
217,228,Z
215,227,Z
211,234,Z
204,242,Z
196,252,Z
203,254,Z
203,252,Z
209,252,Z
219,249,Z
229,252,Z
241,247,Z
254,245,Z
254,243,Z
270,248,Z
283,252,Z
295,247,Z
317,244,Z
331,247,Z
340,247,Z
346,247,Z
349,247,Z
350,247,Z
351,247,Z
349,248,Z
353,251,Z
350,250,Z
