x,y,label
235,191,H
239,189,H
241,189,H
240,189,H
241,191,H
242,191,H
240,198,H
240,206,H
241,205,H
239,217,H
237,234,H
234,257,H
235,259,H
231,281,H
226,305,H
227,303,H
223,317,H
223,318,H
221,325,H
221,323,H
222,322,H
222,312,H
225,303,H
229,288,H
230,289,H
231,279,H
234,270,H
234,271,H
237,266,H
239,263,H
238,264,H
242,267,H
242,266,H
249,269,H
258,272,H
271,273,H
272,273,H
285,273,H
299,276,H
298,278,H
309,276,H
312,270,H
313,271,H
314,259,H
315,259,H
316,246,H
318,234,H
318,226,H
320,225,H
320,219,H
320,219,H
320,219,H
318,224,H
316,236,H
317,238,H
315,254,H
313,272,H
313,274,H
313,290,H
311,312,H
311,309,H
309,328,H
314,342,H
312,340,H
