x,y,label
406,274,A
404,275,A
404,274,A
403,275,A
401,276,A
401,277,A
400,278,A
401,279,A
401,279,A
402,280,A
404,281,A
407,282,A
408,282,A
413,281,A
422,276,A
421,277,A
431,274,A
430,275,A
439,270,A
449,262,A
450,260,A
458,255,A
465,245,A
468,233,A
467,234,A
471,219,A
472,206,A
472,207,A
472,191,A
473,180,A
473,180,A
474,171,A
474,172,A
472,170,A
469,171,A
462,176,A
460,176,A
450,188,A
437,204,A
438,205,A
426,226,A
421,333,A
433,358,A
375,302,A
377,299,A
402,248,A
435,227,A
436,228,A
456,229,A
479,250,A
568,413,A
568,382,A
612,466,A
593,440,A
600,461,A
641,457,A
358,310,A
361,310,A
346,303,A
342,301,A
343,302,A
346,300,A
358,300,A
358,298,A
457,371,A
438,307,A
472,299,A
474,299,A
485,301,A
487,303,A
487,303,A
483,304,A
