x,y,label
209,195,U
206,194,U
206,194,U
206,194,U
206,194,U
208,199,U
209,197,U
209,204,U
210,203,U
210,203,U
212,213,U
211,210,U
216,225,U
221,235,U
217,237,U
221,253,U
216,254,U
221,269,U
218,269,U
219,283,U
219,284,U
219,282,U
217,297,U
217,297,U
210,313,U
205,327,U
203,326,U
197,341,U
194,338,U
181,352,U
178,349,U
179,349,U
165,356,U
162,355,U
158,358,U
152,354,U
145,352,U
133,345,U
133,342,U
134,334,U
129,334,U
127,317,U
129,320,U
125,319,U
128,300,U
129,302,U
129,287,U
130,285,U
134,269,U
135,255,U
134,253,U
134,248,U
135,243,U
134,240,U
135,239,U
134,238,U
136,232,U
138,232,U
139,229,U
138,228,U
