x,y,label
297,230,H
297,230,H
297,229,H
297,229,H
297,229,H
296,234,H
296,234,H
295,244,H
293,257,H
293,257,H
292,276,H
290,301,H
290,316,H
291,317,H
293,330,H
292,340,H
293,341,H
291,350,H
292,350,H
290,351,H
292,346,H
292,346,H
292,340,H
291,326,H
292,311,H
292,312,H
295,302,H
296,293,H
297,294,H
297,288,H
297,289,H
297,288,H
300,288,H
300,288,H
303,289,H
312,289,H
324,288,H
324,288,H
337,286,H
346,286,H
347,286,H
353,288,H
360,290,H
360,291,H
364,290,H
365,291,H
364,288,H
367,281,H
365,271,H
366,269,H
367,261,H
368,251,H
368,252,H
368,250,H
370,251,H
370,251,H
371,257,H
370,256,H
371,265,H
372,274,H
372,285,H
373,285,H
369,300,H
367,311,H
367,309,H
366,317,H
364,329,H
364,328,H
362,338,H
361,343,H
361,343,H
360,348,H
361,351,H
