x,y,label
126,178,V
127,182,V
126,181,V
129,188,V
127,189,V
129,200,V
128,200,V
137,211,V
135,212,V
141,227,V
143,228,V
146,242,V
147,244,V
154,259,V
154,261,V
171,277,V
168,279,V
179,291,V
175,292,V
179,304,V
179,305,V
179,311,V
180,310,V
179,312,V
179,310,V
182,310,V
180,309,V
185,305,V
182,308,V
192,298,V
192,298,V
200,286,V
201,287,V
208,269,V
210,267,V
215,247,V
216,244,V
226,230,V
228,228,V
237,216,V
240,215,V
245,203,V
245,201,V
248,198,V
250,196,V
252,196,V
251,195,V
253,195,V
253,194,V
256,195,V
