x,y,label
444,140,S
442,140,S
442,139,S
442,139,S
437,137,S
436,139,S
426,135,S
425,135,S
410,129,S
409,131,S
390,130,S
387,131,S
355,135,S
329,142,S
331,144,S
331,143,S
311,157,S
313,157,S
301,170,S
301,170,S
298,186,S
297,185,S
300,198,S
305,197,S
315,207,S
314,206,S
330,212,S
331,212,S
348,213,S
345,214,S
369,212,S
368,213,S
386,212,S
385,211,S
401,211,S
399,209,S
413,210,S
413,211,S
427,217,S
428,216,S
435,225,S
438,226,S
440,236,S
441,236,S
444,245,S
446,247,S
445,256,S
443,257,S
423,270,S
427,270,S
408,291,S
408,292,S
390,306,S
393,302,S
375,313,S
377,310,S
362,310,S
361,306,S
347,308,S
343,306,S
344,304,S
347,303,S
341,300,S
340,301,S
341,299,S
340,298,S
344,296,S
343,296,S
