x,y,label
520,124,U
518,125,U
517,124,U
515,125,U
514,125,U
513,128,U
514,129,U
514,130,U
515,134,U
516,135,U
519,158,U
519,159,U
519,186,U
512,209,U
507,206,U
493,236,U
491,235,U
493,235,U
485,255,U
485,256,U
472,271,U
473,271,U
465,275,U
462,274,U
449,269,U
430,261,U
425,260,U
430,252,U
432,248,U
429,249,U
439,250,U
438,248,U
434,227,U
426,225,U
421,205,U
420,204,U
418,186,U
416,172,U
417,172,U
411,162,U
412,161,U
410,161,U
413,156,U
408,155,U
409,154,U
407,154,U
408,154,U
408,154,U
408,155,U
409,155,U
409,154,U
409,154,U
