x,y,label
191,185,Z
191,184,Z
195,183,Z
202,181,Z
213,183,Z
225,181,Z
238,180,Z
252,176,Z
265,174,Z
273,171,Z
283,171,Z
291,171,Z
296,170,Z
300,170,Z
302,170,Z
303,172,Z
302,173,Z
300,174,Z
295,177,Z
290,182,Z
283,188,Z
276,195,Z
266,200,Z
257,207,Z
250,214,Z
242,221,Z
234,227,Z
226,232,Z
219,234,Z
217,237,Z
218,238,Z
215,240,Z
221,241,Z
226,240,Z
231,239,Z
240,241,Z
254,240,Z
264,238,Z
277,235,Z
289,237,Z
298,237,Z
310,238,Z
320,255,Z
321,245,Z
322,241,Z
320,239,Z
326,238,Z
323,243,Z
328,243,Z
