x,y,label
225,157,W
225,160,W
224,161,W
227,165,W
226,164,W
229,175,W
229,173,W
234,190,W
234,191,W
244,210,W
245,210,W
251,236,W
252,236,W
257,261,W
257,257,W
261,278,W
260,277,W
266,284,W
264,284,W
268,284,W
267,285,W
273,280,W
272,280,W
280,268,W
281,266,W
293,250,W
292,250,W
304,234,W
304,236,W
315,221,W
313,222,W
325,210,W
321,211,W
331,201,W
330,203,W
334,197,W
335,198,W
337,199,W
337,199,W
340,205,W
339,205,W
342,213,W
343,216,W
347,228,W
348,229,W
355,243,W
354,244,W
360,258,W
360,257,W
365,274,W
365,274,W
368,284,W
368,284,W
374,283,W
370,288,W
377,277,W
378,278,W
385,267,W
384,267,W
392,249,W
390,247,W
424,248,W
415,232,W
423,211,W
431,225,W
438,204,W
430,189,W
431,180,W
433,177,W
446,181,W
434,177,W
435,178,W
435,178,W
433,181,W
443,184,W
432,180,W
430,183,W
442,188,W
431,183,W
432,182,W
444,199,W
435,180,W
426,180,W
434,180,W
434,182,W
477,276,W
432,182,W
490,307,W
429,180,W
434,185,W
461,238,W
464,263,W
481,297,W
