x,y,label
184,167,Q
176,165,Q
175,164,Q
160,172,Q
160,172,Q
145,213,Q
145,213,Q
130,222,Q
127,221,Q
130,256,Q
126,257,Q
139,288,Q
138,285,Q
155,298,Q
158,298,Q
185,298,Q
188,298,Q
233,288,Q
237,289,Q
235,265,Q
238,268,Q
245,252,Q
243,254,Q
246,232,Q
245,231,Q
238,212,Q
237,211,Q
219,202,Q
221,201,Q
206,201,Q
207,199,Q
199,204,Q
200,203,Q
197,208,Q
197,208,Q
197,209,Q
197,209,Q
197,214,Q
197,214,Q
223,246,Q
227,249,Q
277,286,Q
267,278,Q
295,317,Q
291,309,Q
288,300,Q
292,306,Q
285,287,Q
289,288,Q
