x,y,label
131,118,Y
132,117,Y
131,116,Y
131,116,Y
134,121,Y
139,127,Y
143,134,Y
148,142,Y
152,154,Y
156,166,Y
160,176,Y
164,186,Y
168,192,Y
170,201,Y
170,208,Y
170,212,Y
170,213,Y
171,209,Y
173,204,Y
176,196,Y
179,187,Y
181,177,Y
186,163,Y
191,155,Y
197,147,Y
204,140,Y
208,134,Y
213,129,Y
218,125,Y
221,124,Y
225,125,Y
223,125,Y
220,130,Y
219,134,Y
218,140,Y
217,146,Y
212,153,Y
207,162,Y
200,178,Y
193,191,Y
185,206,Y
177,224,Y
171,237,Y
169,252,Y
162,268,Y
158,281,Y
159,290,Y
156,297,Y
156,302,Y
154,304,Y
155,305,Y
157,303,Y
154,303,Y
154,302,Y
154,298,Y
156,295,Y
162,293,Y
