x,y,label
339,131,Q
339,131,Q
334,128,Q
334,127,Q
316,130,Q
317,131,Q
317,130,Q
285,157,Q
289,151,Q
257,230,Q
259,222,Q
266,253,Q
268,298,Q
269,301,Q
283,327,Q
279,326,Q
282,327,Q
347,339,Q
348,337,Q
397,348,Q
398,349,Q
397,289,Q
396,286,Q
391,252,Q
361,239,Q
365,216,Q
348,202,Q
348,202,Q
348,202,Q
346,200,Q
346,201,Q
346,205,Q
346,204,Q
322,202,Q
320,204,Q
291,208,Q
275,222,Q
275,222,Q
274,241,Q
279,241,Q
280,242,Q
298,263,Q
307,265,Q
368,319,Q
370,316,Q
379,320,Q
381,316,Q
379,318,Q
378,316,Q
379,319,Q
