x,y,label
138,148,Z
139,149,Z
141,149,Z
148,146,Z
157,145,Z
171,144,Z
185,143,Z
202,140,Z
201,142,Z
220,141,Z
235,141,Z
252,139,Z
279,135,Z
288,133,Z
295,132,Z
299,132,Z
300,134,Z
300,136,Z
297,140,Z
297,139,Z
292,142,Z
284,146,Z
279,154,Z
269,161,Z
250,178,Z
241,191,Z
233,199,Z
228,205,Z
223,214,Z
224,213,Z
220,222,Z
214,228,Z
209,234,Z
206,242,Z
204,248,Z
200,251,Z
201,255,Z
205,254,Z
208,254,Z
215,249,Z
216,250,Z
227,248,Z
236,245,Z
251,245,Z
264,241,Z
280,243,Z
295,237,Z
305,239,Z
322,235,Z
326,239,Z
325,238,Z
328,240,Z
330,240,Z
331,242,Z
332,239,Z
333,240,Z
334,241,Z
336,242,Z
337,243,Z
