x,y,label
90,176,FF
90,176,FF
90,173,FF
88,174,FF
88,174,FF
85,179,FF
84,180,FF
83,190,FF
80,204,FF
77,218,FF
77,217,FF
75,231,FF
76,244,FF
77,245,FF
75,259,FF
73,273,FF
75,273,FF
74,287,FF
75,288,FF
72,300,FF
70,310,FF
69,318,FF
68,318,FF
66,321,FF
69,316,FF
68,316,FF
71,309,FF
71,300,FF
70,297,FF
70,291,FF
72,280,FF
71,278,FF
72,267,FF
77,253,FF
78,251,FF
79,241,FF
81,228,FF
80,224,FF
83,213,FF
82,202,FF
81,201,FF
83,194,FF
80,185,FF
80,184,FF
80,182,FF
80,181,FF
80,180,FF
82,180,FF
88,179,FF
88,178,FF
98,177,FF
109,175,FF
109,174,FF
123,172,FF
135,169,FF
136,169,FF
146,168,FF
148,169,FF
149,169,FF
147,170,FF
139,173,FF
139,172,FF
131,173,FF
122,176,FF
121,177,FF
113,178,FF
107,178,FF
106,178,FF
102,178,FF
100,180,FF
99,184,FF
100,184,FF
98,190,FF
98,190,FF
99,200,FF
99,211,FF
97,212,FF
99,219,FF
102,223,FF
103,224,FF
108,222,FF
115,220,FF
123,218,FF
124,218,FF
133,216,FF
134,215,FF
143,215,FF
150,217,FF
151,217,FF
156,218,FF
157,219,FF
157,219,FF
158,219,FF
158,220,FF
160,221,FF
160,221,FF
161,220,FF
163,219,FF
163,219,FF
164,218,FF
164,218,FF
