x,y,label
263,136,R
264,136,R
262,137,R
263,136,R
262,140,R
262,141,R
260,147,R
260,148,R
260,162,R
260,162,R
262,183,R
261,183,R
265,209,R
264,208,R
262,239,R
264,239,R
252,270,R
255,268,R
254,304,R
259,306,R
246,350,R
253,351,R
250,367,R
252,367,R
253,360,R
250,360,R
264,336,R
276,342,R
278,320,R
264,312,R
270,279,R
254,269,R
257,237,R
256,235,R
265,207,R
264,207,R
281,183,R
278,184,R
296,167,R
296,166,R
321,156,R
322,157,R
344,157,R
345,157,R
370,168,R
370,168,R
379,196,R
381,196,R
375,216,R
374,215,R
347,237,R
343,241,R
318,245,R
320,249,R
295,248,R
296,251,R
286,248,R
289,248,R
289,247,R
289,247,R
292,254,R
292,255,R
312,266,R
311,264,R
330,289,R
330,291,R
348,318,R
350,316,R
374,336,R
377,337,R
390,348,R
399,361,R
395,353,R
395,358,R
