x,y,label
312,297,A
312,297,A
308,301,A
307,304,A
308,305,A
307,309,A
306,312,A
306,313,A
304,316,A
305,319,A
305,320,A
304,322,A
303,324,A
303,324,A
303,326,A
303,327,A
304,327,A
305,324,A
308,320,A
309,319,A
311,313,A
314,308,A
315,307,A
315,299,A
313,291,A
313,290,A
308,284,A
301,278,A
302,277,A
295,271,A
289,266,A
283,262,A
281,260,A
276,256,A
276,256,A
273,247,A
278,236,A
277,235,A
287,220,A
299,204,A
298,203,A
309,196,A
296,204,A
270,235,A
272,237,A
264,302,A
263,330,A
254,324,A
207,393,A
162,404,A
155,409,A
171,385,A
174,389,A
197,332,A
202,290,A
225,252,A
228,248,A
246,228,A
260,225,A
262,224,A
271,242,A
272,244,A
291,285,A
410,425,A
362,425,A
359,402,A
340,379,A
297,342,A
309,345,A
289,325,A
257,315,A
238,307,A
213,309,A
217,309,A
196,317,A
193,320,A
192,321,A
194,323,A
213,318,A
245,312,A
243,311,A
272,314,A
293,316,A
292,315,A
303,316,A
305,317,A
