x,y,label
185,144,Z
185,146,Z
184,146,Z
185,146,Z
191,146,Z
200,143,Z
214,142,Z
230,140,Z
246,139,Z
262,137,Z
279,135,Z
291,133,Z
302,135,Z
311,134,Z
318,135,Z
323,135,Z
325,135,Z
326,136,Z
327,136,Z
326,140,Z
320,143,Z
311,148,Z
302,152,Z
294,161,Z
288,169,Z
279,178,Z
269,187,Z
259,198,Z
254,203,Z
246,214,Z
244,218,Z
241,223,Z
239,226,Z
237,229,Z
238,229,Z
241,229,Z
249,229,Z
256,225,Z
266,223,Z
276,222,Z
284,219,Z
295,217,Z
306,218,Z
307,216,Z
325,217,Z
331,217,Z
340,218,Z
342,216,Z
345,217,Z
348,218,Z
349,220,Z
350,219,Z
350,222,Z
349,220,Z
352,220,Z
350,222,Z
345,221,Z
