x,y,label
395,164,G
394,160,G
390,154,G
390,154,G
380,151,G
370,152,G
368,151,G
347,157,G
321,171,G
321,170,G
296,191,G
273,216,G
274,217,G
264,243,G
257,261,G
258,261,G
263,280,G
270,289,G
271,289,G
290,297,G
315,297,G
318,297,G
341,292,G
361,284,G
359,287,G
376,275,G
383,267,G
385,255,G
385,257,G
375,247,G
376,247,G
360,241,G
337,241,G
335,239,G
313,244,G
294,250,G
294,250,G
284,251,G
281,250,G
281,245,G
281,246,G
281,241,G
281,242,G
281,239,G
280,238,G
280,238,G
279,238,G
278,237,G
277,237,G
276,238,G
274,239,G
274,240,G
274,240,G
274,241,G
274,241,G
