x,y,label
221,110,B
220,107,B
220,106,B
221,104,B
221,103,B
223,101,B
224,101,B
225,101,B
226,103,B
227,108,B
225,121,B
224,121,B
218,148,B
212,182,B
213,180,B
210,222,B
211,222,B
213,262,B
214,291,B
213,291,B
213,319,B
213,345,B
218,362,B
218,363,B
218,382,B
217,383,B
216,384,B
216,373,B
217,345,B
218,347,B
213,312,B
213,313,B
214,282,B
212,250,B
219,218,B
220,212,B
228,182,B
243,157,B
243,155,B
265,137,B
286,122,B
285,120,B
312,107,B
335,102,B
335,102,B
357,103,B
374,113,B
375,112,B
385,126,B
386,145,B
388,145,B
374,165,B
358,183,B
357,182,B
318,205,B
284,219,B
286,220,B
257,231,B
240,239,B
240,239,B
235,243,B
237,240,B
238,239,B
251,233,B
276,231,B
275,230,B
298,231,B
322,235,B
324,233,B
344,245,B
358,265,B
358,263,B
359,282,B
351,300,B
350,302,B
336,319,B
312,332,B
315,333,B
292,343,B
276,352,B
277,353,B
257,355,B
239,357,B
230,354,B
229,352,B
224,348,B
224,349,B
221,344,B
222,340,B
223,340,B
224,337,B
225,335,B
225,335,B
226,334,B
225,333,B
225,333,B
225,333,B
225,333,B
225,333,B
225,332,B
226,331,B
226,331,B
226,331,B
227,331,B
227,331,B
231,330,B
236,331,B
244,333,B
244,333,B
255,331,B
262,331,B
261,331,B
269,326,B
268,327,B
271,325,B
272,321,B
272,322,B
270,320,B
267,320,B
264,319,B
