x,y,label
273,110,Y
272,111,Y
270,111,Y
269,110,Y
268,111,Y
269,116,Y
271,118,Y
275,123,Y
281,131,Y
289,138,Y
300,157,Y
305,167,Y
307,166,Y
311,174,Y
314,182,Y
319,186,Y
322,191,Y
324,191,Y
328,191,Y
329,191,Y
331,187,Y
335,184,Y
340,177,Y
342,177,Y
345,170,Y
348,162,Y
353,155,Y
361,148,Y
367,141,Y
372,136,Y
378,131,Y
381,127,Y
385,123,Y
388,122,Y
388,120,Y
389,121,Y
388,122,Y
387,124,Y
385,128,Y
380,131,Y
376,138,Y
372,144,Y
367,151,Y
361,158,Y
355,166,Y
349,174,Y
346,184,Y
341,194,Y
339,208,Y
336,222,Y
331,241,Y
330,256,Y
329,275,Y
330,291,Y
331,310,Y
330,321,Y
339,332,Y
338,344,Y
333,343,Y
334,349,Y
337,350,Y
335,347,Y
334,346,Y
