x,y,label
339,170,H
339,168,H
341,170,H
344,175,H
345,173,H
347,185,H
349,185,H
351,201,H
355,220,H
357,220,H
359,240,H
363,273,H
366,299,H
366,297,H
369,339,H
373,362,H
373,359,H
372,385,H
373,391,H
373,387,H
373,388,H
374,389,H
375,382,H
376,363,H
376,350,H
372,348,H
373,324,H
372,307,H
372,308,H
371,298,H
371,287,H
370,286,H
367,280,H
364,279,H
364,279,H
363,279,H
363,279,H
364,279,H
365,278,H
377,282,H
378,283,H
391,280,H
406,281,H
406,280,H
425,277,H
445,277,H
464,279,H
462,279,H
476,281,H
476,280,H
484,279,H
486,275,H
486,277,H
482,268,H
478,254,H
479,253,H
472,235,H
464,216,H
457,202,H
457,204,H
454,195,H
454,195,H
453,194,H
456,199,H
455,199,H
460,207,H
465,228,H
466,227,H
471,250,H
474,273,H
479,293,H
482,295,H
475,310,H
475,322,H
477,324,H
478,330,H
478,329,H
477,333,H
476,331,H
