x,y,label
130,206,H
134,206,H
133,203,H
135,206,H
134,205,H
133,213,H
132,224,H
132,224,H
132,238,H
132,237,H
132,253,H
133,269,H
133,269,H
134,285,H
134,295,H
134,306,H
133,306,H
134,314,H
134,317,H
133,318,H
134,315,H
135,315,H
135,309,H
135,302,H
136,299,H
137,292,H
137,285,H
137,278,H
137,277,H
137,274,H
138,271,H
137,271,H
140,271,H
146,273,H
145,272,H
151,273,H
151,273,H
160,274,H
168,271,H
178,272,H
178,270,H
184,272,H
187,271,H
187,270,H
188,270,H
187,267,H
187,267,H
187,261,H
187,262,H
189,252,H
190,243,H
192,236,H
190,235,H
192,228,H
193,223,H
192,224,H
193,223,H
193,227,H
194,227,H
193,234,H
192,245,H
193,245,H
192,256,H
192,265,H
191,264,H
192,271,H
193,277,H
193,276,H
194,280,H
195,283,H
195,284,H
196,286,H
196,290,H
196,293,H
196,293,H
195,296,H
196,296,H
195,299,H
196,302,H
196,302,H
196,304,H
196,307,H
196,307,H
197,308,H
197,309,H
198,309,H
198,309,H
