x,y,label
279,175,U
279,176,U
278,179,U
277,179,U
278,186,U
279,186,U
280,199,U
276,201,U
280,220,U
277,221,U
277,220,U
279,240,U
280,240,U
285,260,U
293,271,U
292,269,U
299,287,U
300,283,U
309,293,U
310,294,U
326,297,U
327,295,U
325,294,U
338,297,U
342,296,U
358,301,U
367,296,U
373,295,U
371,280,U
372,282,U
379,271,U
378,267,U
380,270,U
378,254,U
380,253,U
382,237,U
382,236,U
386,220,U
382,206,U
383,207,U
384,194,U
385,194,U
380,185,U
381,187,U
382,186,U
382,180,U
381,181,U
379,178,U
378,177,U
